EM00475 1_66200                44.647   10.593  102 EmR prec temp dirv velv umid txtn pres
EM00476 1_429800               44.493   11.345   61 EmR prec temp dirv velv umid txtn pres
EM00477 1_429900               44.476   10.509  542 EmR prec temp dirv velv umid txtn pres
EM00478 1_430000               44.411   11.597   62 EmR prec temp dirv velv umid txtn pres
EM00479 1_430100               45.002   10.005   41 EmR prec temp dirv velv umid txtn pres
EM00480 1_430200               44.837   10.578   25 EmR prec temp dirv velv umid txtn pres
EM00481 1_430300               44.139   12.241   66 EmR prec temp dirv velv umid txtn pres
EM00482 1_430400               44.041   11.982  260 EmR prec temp dirv velv umid txtn pres
EM00483 1_430500               44.833   11.621    9 EmR prec temp dirv velv umid txtn pres
EM00484 1_430600               44.220   12.042   33 EmR prec temp dirv velv umid txtn pres
EM00485 1_430700               44.551   10.909   95 EmR prec temp dirv velv umid txtn pres
EM00486 1_430800               44.360   11.959   16 EmR prec temp dirv velv umid txtn pres
EM00487 1_430900               44.571   11.534   20 EmR prec temp dirv velv umid txtn pres
EM00488 1_431000               44.832   11.454   14 EmR prec temp dirv velv umid txtn pres
EM00489 1_431100               44.886   11.016   18 EmR prec temp dirv velv umid txtn pres
EM00490 1_431200               44.656   10.917   35 EmR prec temp dirv velv umid txtn pres
EM00491 1_431300               44.120   11.808  494 EmR prec temp dirv velv umid txtn pres
EM00492 1_431400               44.328   10.623  604 EmR prec temp dirv velv umid txtn pres
EM00493 1_431500               43.929   12.713   62 EmR prec temp dirv velv umid txtn pres
EM00494 1_431600               43.952   12.536  155 EmR prec temp dirv velv umid txtn pres
EM00495 1_431700               44.707   11.891    2 EmR prec temp dirv velv umid txtn pres
EM00496 1_431800               44.627   11.291   25 EmR prec temp dirv velv umid txtn pres
EM00497 1_431900               44.781   10.039  256 EmR prec temp dirv velv umid txtn pres
EM00498 1_432000               44.802   10.327   57 EmR prec temp dirv velv umid txtn pres
EM00499 1_432100               45.056    9.680   56 EmR prec temp dirv velv umid txtn pres
EM00500 1_432200               44.415   12.200    4 EmR prec temp dirv velv umid txtn pres
EM00501 1_432300               44.276   11.924   34 EmR prec temp dirv velv umid txtn pres
EM00502 1_432400               44.698   10.634   55 EmR prec temp dirv velv umid txtn pres
EM00503 1_432500               44.059   12.574    6 EmR prec temp dirv velv umid txtn pres
EM00504 1_432600               44.826   11.126   16 EmR prec temp dirv velv umid txtn pres
EM00505 1_432700               45.041    9.590   71 EmR prec temp dirv velv umid txtn pres
EM00506 1_432800               44.314   12.160    9 EmR prec temp dirv velv umid txtn pres
EM00507 1_432900               44.569   11.732    8 EmR prec temp dirv velv umid txtn pres
EM00508 1_433000               44.416   11.690   36 EmR prec temp dirv velv umid txtn pres
EM00509 1_433100               44.746   11.746    2 EmR prec temp dirv velv umid txtn pres
EM00510 1_433200               45.007   10.168   32 EmR prec temp dirv velv umid txtn pres
EM00511 1_433300               44.496   11.200   76 EmR prec temp dirv velv umid txtn pres
EM00512 1_486200               44.648   10.258  342 EmR prec temp dirv velv umid txtn pres
EM00513 1_486400               44.893   10.088   62 EmR prec temp dirv velv umid txtn pres
EM00514 1_486600               44.703   10.206  282 EmR prec temp dirv velv umid txtn pres
EM00515 1_486800               44.952   10.259   33 EmR prec temp dirv velv umid txtn pres
EM00516 1_486900               44.643   10.357  234 EmR prec temp dirv velv umid txtn pres
EM00517 1_518800               44.119   10.809 1811 EmR prec temp dirv velv umid txtn pres
EM00518 1_614100               44.693   10.853   39 EmR prec temp dirv velv umid txtn pres
EM00519 1_614200               44.767   10.976   25 EmR prec temp dirv velv umid txtn pres
EM00520 1_637300               44.742   10.009    5 EmR prec temp dirv velv umid txtn pres
EM00521 2_60100                44.199   10.589 1050 EmR prec temp dirv velv umid txtn pres
EM00522 2_60300                44.226   10.772 1060 EmR prec temp dirv velv umid txtn pres
EM00523 2_60400                44.317   10.812  725 EmR prec temp dirv velv umid txtn pres
EM00524 2_60500                44.294   10.575 1086 EmR prec temp dirv velv umid txtn pres
EM00525 2_60700                44.362   10.201 1055 EmR prec temp dirv velv umid txtn pres
EM00526 2_60800                44.428   10.401  687 EmR prec temp dirv velv umid txtn pres
EM00527 2_60900                44.427   10.173  867 EmR prec temp dirv velv umid txtn pres
EM00528 2_61000                44.506    9.633  501 EmR prec temp dirv velv umid txtn pres
EM00529 2_61100                44.630    9.731  512 EmR prec temp dirv velv umid txtn pres
EM00530 2_61300                44.643    9.500  685 EmR prec temp dirv velv umid txtn pres
EM00531 2_66500                44.514    9.842  469 EmR prec temp dirv velv umid txtn pres
EM00532 2_66800                44.712    9.570  460 EmR prec temp dirv velv umid txtn pres
EM00533 2_85000                44.677    9.200 1526 EmR prec temp dirv velv umid txtn pres
EM00534 2_109400               44.767    9.392  282 EmR prec temp dirv velv umid txtn pres
EM00535 2_115000               44.474   11.280   72 EmR prec temp dirv velv umid txtn pres
EM00536 2_117000               44.496   11.342   55 EmR prec temp dirv velv umid txtn pres
EM00537 2_135200               44.406   10.015 1574 EmR prec temp dirv velv umid txtn pres
EM00538 2_135300               44.478   10.058  660 EmR prec temp dirv velv umid txtn pres
EM00539 2_135400               44.599   10.259  296 EmR prec temp dirv velv umid txtn pres
EM00540 2_135500               44.594   10.114  428 EmR prec temp dirv velv umid txtn pres
EM00541 2_147900               44.229   11.257  950 EmR prec temp dirv velv umid txtn pres
EM00542 2_151000               44.154   10.977  475 EmR prec temp dirv velv umid txtn pres
EM00543 2_151100               44.345   11.713   49 EmR prec temp dirv velv umid txtn pres
EM00544 2_151400               44.227   11.223  470 EmR prec temp dirv velv umid txtn pres
EM00545 2_175000               44.484   11.285   71 EmR prec temp dirv velv umid txtn pres
EM00546 2_180600               44.681    9.219 1181 EmR prec temp dirv velv umid txtn pres
EM00547 2_181400               44.260   10.675  961 EmR prec temp dirv velv umid txtn pres
EM00548 2_181500               44.912   10.536   22 EmR prec temp dirv velv umid txtn pres
EM00549 2_182400               44.344   11.088  572 EmR prec temp dirv velv umid txtn pres
EM00550 2_192000               44.433   10.993  450 EmR prec temp dirv velv umid txtn pres
EM00551 2_194200               44.134   10.894  775 EmR prec temp dirv velv umid txtn pres
EM00552 2_195200               44.544    9.611  831 EmR prec temp dirv velv umid txtn pres
EM00553 2_195400               44.191   10.682 1553 EmR prec temp dirv velv umid txtn pres
EM00554 2_200000               43.776   12.092 1036 EmR prec temp dirv velv umid txtn pres
EM00555 2_201800               44.888   11.615   10 EmR prec temp dirv velv umid txtn pres
EM00556 2_205600               44.500   10.606  530 EmR prec temp dirv velv umid txtn pres
EM00557 2_206600               44.363   10.106 1375 EmR prec temp dirv velv umid txtn pres
EM00558 2_207000               44.310   10.357 1015 EmR prec temp dirv velv umid txtn pres
EM00559 2_207400               44.581   10.329  353 EmR prec temp dirv velv umid txtn pres
EM00560 2_207600               44.406    9.682  716 EmR prec temp dirv velv umid txtn pres
EM00561 2_209000               44.942    9.442  377 EmR prec temp dirv velv umid txtn pres
EM00562 2_209300               44.434   10.032  978 EmR prec temp dirv velv umid txtn pres
EM00563 2_209400               44.814    9.984  163 EmR prec temp dirv velv umid txtn pres
EM00564 2_209500               44.442    9.479  846 EmR prec temp dirv velv umid txtn pres
EM00565 2_209700               44.529   10.489  699 EmR prec temp dirv velv umid txtn pres
EM00566 2_209800               44.303   10.426 1123 EmR prec temp dirv velv umid txtn pres
EM00567 2_209900               44.348   10.569  755 EmR prec temp dirv velv umid txtn pres
EM00568 2_210100               44.341   10.281  703 EmR prec temp dirv velv umid txtn pres
EM00569 2_210300               44.268   10.947  724 EmR prec temp dirv velv umid txtn pres
EM00570 2_210400               44.356   10.924  241 EmR prec temp dirv velv umid txtn pres
EM00571 2_210600               44.640    9.330  476 EmR prec temp dirv velv umid txtn pres
