VE02393 1_322100               46.352   11.967  777 Ven prec temp dirv velv umid txtn pres
VE02394 1_402200               45.845   11.367  319 Ven prec temp dirv velv umid txtn pres
VE02395 1_516300               45.987   12.246  344 Ven prec temp dirv velv umid txtn pres
VE02396 1_516400               45.991   12.300  130 Ven prec temp dirv velv umid txtn pres
VE02397 2_40000                46.516   12.023 2104 Ven prec temp dirv velv umid txtn pres
VE02398 2_41300                45.837   12.443   17 Ven prec temp dirv velv umid txtn pres
VE02399 2_41500                45.782   12.554    9 Ven prec temp dirv velv umid txtn pres
VE02400 2_59400                45.015   11.290   13 Ven prec temp dirv velv umid txtn pres
VE02401 2_81900                46.074   12.308 1300 Ven prec temp dirv velv umid txtn pres
VE02402 2_82100                46.481   12.541 1847 Ven prec temp dirv velv umid txtn pres
VE02403 2_82200                45.682   11.069 1580 Ven prec temp dirv velv umid txtn pres
VE02404 2_82300                46.252   11.958 1529 Ven prec temp dirv velv umid txtn pres
VE02405 2_82400                45.862   11.784 1441 Ven prec temp dirv velv umid txtn pres
VE02406 2_82500                45.877   11.273 1673 Ven prec temp dirv velv umid txtn pres
VE02407 2_83200                46.120   12.479 1541 Ven prec temp dirv velv umid txtn pres
VE02408 2_83600                46.604   12.245 1684 Ven prec temp dirv velv umid txtn pres
VE02409 2_83700                46.605   12.503 1587 Ven prec temp dirv velv umid txtn pres
VE02410 2_112300               46.172   12.415  942 Ven prec temp dirv velv umid txtn pres
VE02411 2_119100               46.536   12.083 2109 Ven prec temp dirv velv umid txtn pres
VE02412 2_119200               46.476   11.886 2259 Ven prec temp dirv velv umid txtn pres
VE02413 2_119300               46.357   11.822 2196 Ven prec temp dirv velv umid txtn pres
VE02414 2_122900               46.173   12.404  789 Ven prec temp dirv velv umid txtn pres
VE02415 2_123100               46.122   12.326  395 Ven prec temp dirv velv umid txtn pres
VE02416 2_140600               45.875   11.472  873 Ven prec temp dirv velv umid txtn pres
VE02417 2_147300               45.523   11.519   35 Ven prec temp dirv velv umid txtn pres
VE02418 2_147600               45.740   11.523  148 Ven prec temp dirv velv umid txtn pres
VE02419 2_158900               46.417   12.057 1771 Ven prec temp dirv velv umid txtn pres
VE02420 2_159000               45.954   11.651 1404 Ven prec temp dirv velv umid txtn pres
VE02421 2_159100               45.768   10.861 1542 Ven prec temp dirv velv umid txtn pres
VE02422 2_175300               45.834   11.728  771 Ven prec temp dirv velv umid txtn pres
VE02423 2_180700               46.278   12.040  639 Ven prec temp dirv velv umid txtn pres
VE02424 2_187100               45.684   12.419    9 Ven prec temp dirv velv umid txtn pres
VE02425 2_191000               45.672   11.919   42 Ven prec temp dirv velv umid txtn pres
VE02426 2_235000               45.922   11.724  193 Ven prec temp dirv velv umid txtn pres
